id,ticker,snapshot_date,close_price,return_1d,return_30d,return_120d,return_360d,sentiment_mean,sentiment_max,sentiment_min,num_articles,num_pos_articles,num_neg_articles,pos_share,neg_share,prob_pos_mean,prob_neg_mean,prob_neu_mean,prob_pos_max,prob_neg_max,created_at
1373fd5d-d20b-4197-b341-eee167863259,BP,2021-11-16,22.63054656982422,0.004355706554586725,-0.014932441284532971,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
4f3894d1-7503-457c-a8b5-f6a4b896c294,BP,2021-11-17,22.434255599975586,-0.008673717589762875,-0.012707455470310713,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
0fceed07-e38c-4390-8d7d-68c9928096bc,BP,2021-11-18,22.31975746154785,-0.005103719083411895,-0.021921628731311982,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
5948734e-41ec-4ce1-bf04-c21e2f77f7c8,BP,2021-11-19,21.452810287475586,-0.03884214134341868,-0.08075242060048726,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
63c408e9-0e49-401d-abf3-731b340b3739,BP,2021-11-22,21.80449676513672,0.01639349217880559,-0.07306737207100256,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
200f5de3-fb43-46c0-8b72-961e0f61731f,BP,2021-11-23,22.458791732788086,0.030007340903071,-0.045252588710557595,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
770eaa29-e95f-4c9e-8550-5c0032bed808,BP,2021-11-24,22.61419105529785,0.0069193091221775305,-0.04161062552223449,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
91985266-39e1-488e-879a-2767c04dad6a,BP,2021-11-26,21.23198699951172,-0.06112109216758044,-0.10813239956382781,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
3d9733bc-a0a7-47d1-8746-ee01dc37f97e,BP,2021-11-29,21.41191864013672,0.008474554954707614,-0.11499865192349235,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
e340dede-2501-46d5-be28-2044b47ef0c1,BP,2021-11-30,21.23198699951172,-0.008403340384813385,-0.11593739968432681,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
a4823d87-bcbe-4c66-be66-1086ee4a28a0,BP,2021-12-01,21.052051544189453,-0.008474734622171853,-0.12783285626506113,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
1c6e8f25-c3ab-4e43-888b-3cd806915fdf,BP,2021-12-02,22.131643295288086,0.05128202108153257,-0.09132289643535851,NaN,NaN,0.11905298940837383,0.911663081496954,-0.9530012141913176,10,3,1,0.3,0.1,0.2974900910630822,0.17843710165470839,0.5240728227421642,0.9415918588638306,0.9614038467407227,2025-12-01 05:36:09.362506+00
f27ecf0e-e744-41eb-a552-ca3ff028fd66,BP,2021-12-03,22.00896453857422,-0.005543138169951667,-0.07518092783612573,NaN,NaN,0.05731007596477866,0.7951402617618442,-0.932039063423872,10,2,1,0.2,0.1,0.22120486497879027,0.1638947890140116,0.6149003583937883,0.8036439418792725,0.9492903351783752,2025-12-01 05:36:09.362506+00
1fe7ac24-c3ed-425c-a3f5-304ec3d0a43a,BP,2021-12-06,22.35247039794922,0.015607542952461584,-0.06297468405036,NaN,NaN,-0.2754003367386758,0.7647200375795364,-0.9480006927624345,10,1,4,0.1,0.4,0.10080529088154436,0.3762056276202202,0.5229890935122967,0.7799901962280273,0.960536777973175,2025-12-01 05:36:09.362506+00
818dcf4e-1ef2-4f48-86fc-49febe555bcd,BP,2021-12-07,22.524227142333984,0.00768401618822967,-0.062130792656825196,NaN,NaN,0.28346016133824986,0.7869076505303383,-0.21209420636296272,9,4,0,0.4444444444444444,0.0,0.37560188459853333,0.09214172326028347,0.5322563834488392,0.7972974181175232,0.355670303106308,2025-12-01 05:36:09.362506+00
358a79a5-50ab-4f29-8c9e-342b05139cac,BP,2021-12-08,22.49150848388672,-0.001452598494967705,-0.06128148783346643,NaN,NaN,0.2835373621433973,0.8196704015135765,-0.09592223912477493,10,4,0,0.4,0.0,0.32497641909867525,0.04143905695527792,0.63358453810215,0.8307663798332214,0.11364351958036423,2025-12-01 05:36:09.362506+00
9580e8a5-48be-4c7c-87d6-77679bd94382,BP,2021-12-09,22.21343421936035,-0.0123635222033055,-0.06052572542983137,NaN,NaN,0.05038516968488693,0.9265445079654455,-0.9476623833179474,10,2,1,0.2,0.1,0.20377042293548583,0.1533852532505989,0.6428443124517799,0.9454618096351624,0.9615902900695801,2025-12-01 05:36:09.362506+00
d509db94-dc22-4c13-ba16-d629c6b759e6,BP,2021-12-10,22.41790199279785,0.009204689892537754,-0.050904832865169225,NaN,NaN,-0.15487974556162953,0.3856301652267575,-0.5525326132774353,10,0,3,0.0,0.3,0.08776310030370951,0.24264284586533905,0.669594070315361,0.3990163505077362,0.7099015116691589,2025-12-01 05:36:09.362506+00
6ba10d02-f60d-4753-a2fd-e1fd13d9da15,BP,2021-12-13,21.74724578857422,-0.0299161002862397,-0.06554652868248667,NaN,NaN,-0.16204724507406354,0.9203654825687408,-0.9674563184380531,10,2,4,0.2,0.4,0.24955041790381075,0.41159766297787426,0.3388519141823053,0.9446921944618225,0.9740667343139648,2025-12-01 05:36:09.362506+00
e457c56f-958b-4d2b-9e31-ccaf7e28af92,BP,2021-12-14,21.71453094482422,-0.0015043212399423744,-0.082567098051335,NaN,NaN,-0.370452421810478,0.8682301193475723,-0.9465016415342689,10,2,6,0.2,0.6,0.17539840536192058,0.5458508271723985,0.2787507601082325,0.9170390963554382,0.9553827047348022,2025-12-01 05:36:09.362506+00
71200b42-1e4e-4d17-a4c8-ecb877cdd27f,BP,2021-12-15,21.77178382873535,0.00263661619293587,-0.03603194973006463,NaN,NaN,0.06379215465858579,0.8357340702787042,-0.5556112602353096,10,1,1,0.1,0.1,0.15633586123585702,0.09254370657727122,0.7511204451322555,0.8441276550292969,0.6303672790527344,2025-12-01 05:36:09.362506+00
8de2e5e0-e460-41d9-875b-1a186297dfa0,BP,2021-12-16,21.861745834350586,0.004132045693770792,-0.00790329294351444,NaN,NaN,0.10432705106213688,0.804393045604229,-0.8749263864010572,10,2,1,0.2,0.1,0.24378041103482245,0.13945335997268557,0.616766220703721,0.8496006727218628,0.8938736319541931,2025-12-01 05:36:09.362506+00
4eba7b30-51f6-44c4-a031-aca075449175,BP,2021-12-17,21.510061264038086,-0.016086755969869082,-0.025649995520266367,NaN,NaN,0.2231289037503302,0.8998121125623584,-0.7971101049333811,10,4,1,0.4,0.1,0.34013454262167214,0.11700563887134194,0.5428598441183567,0.9120209217071533,0.8189621567726135,2025-12-01 05:36:09.362506+00
0b47bb22-bc3d-4d88-b949-a43ada8e3271,BP,2021-12-20,20.97844696044922,-0.024714681053821796,-0.06815588917112858,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
e9c20f3c-442b-49d0-a727-05588724c3ca,BP,2021-12-21,21.61638641357422,0.03040927931069981,-0.04564490688496259,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
b5126e26-42b1-4eda-9e36-a5604239152d,BP,2021-12-22,21.894466400146484,0.012864314194422466,-0.039537579296259784,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
066dfa10-d7f8-4d44-b14e-18beb8b59ee5,BP,2021-12-23,22.05803680419922,0.007470855926027031,-0.016411423128198654,NaN,NaN,0.04224754865281284,0.9181451667100191,-0.5409105233848095,10,1,1,0.1,0.1,0.13618901818990709,0.09394146953709423,0.7698695152997971,0.9430161714553833,0.5831907987594604,2025-12-01 05:36:09.362506+00
409fa5e4-fe3a-4a3d-a8f2-56c3198bfb72,BP,2021-12-27,22.19707679748535,0.006303371171257899,-0.00985039525034248,NaN,NaN,0.5668697947015365,0.9217838943004608,-0.002038605511188507,3,2,0,0.6666666666666666,0.0,0.612419585386912,0.045549790685375534,0.3420306605597337,0.9392696619033813,0.10502196103334427,2025-12-01 05:36:09.362506+00
46d4216e-0eb3-45c2-968e-61ad8a6085f6,BP,2021-12-28,22.13982391357422,-0.002579298365882998,-0.0113221059416867,NaN,NaN,-0.014242948591709137,0.556458393111825,-0.9376475876197219,10,2,2,0.2,0.2,0.21301348311826587,0.227256431709975,0.5597300812602043,0.6042338609695435,0.9476386308670044,2025-12-01 05:36:09.362506+00
13397e53-6a1a-4d03-aaac-270a20cf8fa2,BP,2021-12-29,22.07439422607422,-0.0029552939425089297,-0.02032663058807116,NaN,NaN,0.17095476118847727,0.6664452170953155,-0.08401898108422756,10,2,0,0.2,0.0,0.21138397883623838,0.040429217647761105,0.7481868118047714,0.6756507754325867,0.10139936953783035,2025-12-01 05:36:09.362506+00
1684357c-7e74-4ac5-94d4-033c2def2468,BP,2021-12-30,21.82903480529785,-0.011115114565026118,-0.035417251724494836,NaN,NaN,0.05791002898477018,0.8253970365040004,-0.9067203234881163,10,2,1,0.2,0.1,0.18726160526275634,0.12935157627798616,0.6833868332207202,0.8326795101165771,0.918562650680542,2025-12-01 05:36:09.362506+00
5e489455-6e7e-46a7-a552-3d34e8df84f1,BP,2021-12-31,21.77996063232422,-0.002248114651488109,-0.029164995679735406,NaN,NaN,0.0755660530179739,0.9012989047914743,-0.07374530844390392,10,1,0,0.1,0.0,0.12226268742233515,0.04669663440436125,0.8310406818985939,0.9135717749595642,0.09167684614658356,2025-12-01 05:36:09.362506+00
4a9becaa-f50b-4537-9337-b6dcd9fcf16d,BP,2022-01-03,22.38518714904785,0.027788228222295208,0.0029314694665800722,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
67fa661e-a86e-4dc1-8cc1-2d107dea1a44,BP,2022-01-04,23.35028076171875,0.043113046419714696,0.08844857381463589,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
6805ff73-1538-4437-82a6-d660dfba9962,BP,2022-01-05,23.203062057495117,-0.006304793750702475,0.06414114058319242,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
b4c5432a-8dda-4a65-bb77-37a94996c522,BP,2022-01-06,23.562925338745117,0.015509301330931757,0.04916264503869461,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
7cc3af0f-7915-4fbd-82f2-0160cf3f2654,BP,2022-01-07,24.266292572021484,0.029850590415435585,0.07305596351794308,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
14c25595-7e4d-4e9a-9e36-03b14821761b,BP,2022-01-10,24.176328659057617,-0.0037073612582909643,0.1386748051236848,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
beb3b287-6448-4b62-a99c-18feff79b0d1,BP,2022-01-11,24.977846145629883,0.03315298604165773,0.16653937302044564,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
dc92bf8c-c6f5-4d16-923f-246a249caa21,BP,2022-01-12,25.509464263916016,0.021283585269386673,0.2014638226983969,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
7aa4f7cb-a965-4f3d-be98-e952f4a24ca5,BP,2022-01-13,25.533994674682617,0.0009616199898521138,0.2128981643943495,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
d4b285d6-89ed-4189-bc51-0bebf908c366,BP,2022-01-14,26.204654693603516,0.026265377880174245,0.18403565175761671,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
7c27a6d2-5bb9-4d2d-8625-374a9c5d1eac,BP,2022-01-18,26.48273277282715,0.010611781856126212,0.20327027318399904,NaN,NaN,-0.09144714158028364,0.6454091966152191,-0.8938331510871649,10,2,3,0.2,0.3,0.2096604062244296,0.30110754780471327,0.48923207372426986,0.6547667980194092,0.9064953327178955,2025-12-01 05:36:09.362506+00
7e932471-b635-4f90-9ac5-80bbd97fa3a4,BP,2022-01-19,26.25372886657715,-0.008647291358276021,0.17453366000144044,NaN,NaN,0.6619955834001303,0.912227226421237,-0.06702789291739464,10,9,0,0.9,0.0,0.6834075946360827,0.021412011235952377,0.29518040344119073,0.9215890765190125,0.08596782386302948,2025-12-01 05:36:09.362506+00
ded136db-c9aa-403c-bd8f-bddc02aa9fd3,BP,2022-01-20,25.648500442504883,-0.02305304618433701,0.13870723645380356,NaN,NaN,0.024053109623491765,0.21442167554050684,-0.8902142774313688,10,0,1,0.0,0.1,0.14862467739731072,0.12457156777381898,0.7268037743866443,0.22466909885406494,0.9057468771934509,2025-12-01 05:36:09.362506+00
d33ac9c6-52e1-4c10-9723-91f236d15100,BP,2022-01-21,25.116878509521484,-0.020727213046045745,0.11672716516616144,NaN,NaN,0.20658900146372616,0.9337848760187626,-0.9559602532535791,10,4,2,0.4,0.2,0.42028388027101754,0.21369487880729138,0.36602123621851207,0.9570358991622925,0.966301679611206,2025-12-01 05:36:09.362506+00
7aa5c0cd-9ff0-47b0-b8d5-200ab7c0f80a,BP,2022-01-24,24.51983642578125,-0.023770552678904933,0.1038291595817602,NaN,NaN,0.08768354663625359,0.8962299758568406,-0.9432808551937342,10,2,1,0.2,0.1,0.24157170690596103,0.15388816026970745,0.6045401161536574,0.9211178421974182,0.9577867984771729,2025-12-01 05:36:09.362506+00
abbc83ae-a5e0-4d06-9585-9f4dddec6a41,BP,2022-01-25,25.68121337890625,0.0473647920384932,0.14556720727732664,NaN,NaN,0.05976887969300151,0.6417047949507833,-0.9462177138775587,10,2,1,0.2,0.1,0.21356546357274056,0.15379658387973905,0.632637957856059,0.6557509899139404,0.9562519192695618,2025-12-01 05:36:09.362506+00
ca92d58e-1443-4474-a733-82e217e0f2e8,BP,2022-01-26,25.76300048828125,0.003184705806859478,0.18465578302411378,NaN,NaN,0.179617437440902,0.907995730638504,-0.9292880594730377,10,4,1,0.4,0.1,0.334533778950572,0.15491634150967,0.5105498638004065,0.9408087134361267,0.9482231736183167,2025-12-01 05:36:09.362506+00
6dc22eae-66e4-4512-8187-528a4ebf3c95,BP,2022-01-27,25.787534713745117,0.0009523046616803921,0.18757042366101495,NaN,NaN,0.3258302817121148,0.9122700374573469,-0.09486961923539639,10,6,0,0.6,0.0,0.36827702522277833,0.04244674351066351,0.5892762517556548,0.9421765804290771,0.11195194721221924,2025-12-01 05:36:09.362506+00
100a3977-4d8e-4d07-a3f0-e32c8fe961db,BP,2022-01-28,25.411317825317383,-0.014589098671274114,0.16716746892270784,NaN,NaN,0.03507450763136148,0.9297606367617846,-0.5165085941553116,10,1,1,0.1,0.1,0.12599177975207568,0.09091727212071418,0.7830909570679069,0.9493083953857422,0.5385327339172363,2025-12-01 05:36:09.362506+00
ef2f9281-ec1f-4b71-aaf5-e896130d76b0,BP,2022-01-31,25.28863525390625,-0.004827871275881024,0.15675277928495146,NaN,NaN,0.3264445119537413,0.9069640226662159,-0.9155879821628332,10,4,1,0.4,0.1,0.45889917463064195,0.13245466267690062,0.4086461653932929,0.94065922498703,0.9330623149871826,2025-12-01 05:36:09.362506+00
5fb26cd9-cdcc-4d4d-bc22-6bc5937931ee,BP,2022-02-01,25.975650787353516,0.027166967554769217,0.20760468640697427,NaN,NaN,0.19062994960695506,0.6645086761564016,-0.08562407828867435,10,2,0,0.2,0.0,0.21567307468503713,0.025043125078082085,0.7592837959527969,0.6877004504203796,0.10582274198532104,2025-12-01 05:36:09.362506+00
6eacd484-3bb9-45da-ba24-eb34ff93de99,BP,2022-02-02,26.13922119140625,0.006297066641054894,0.24600363605021225,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
24632ea1-4e64-466a-b61f-62be12c45360,BP,2022-02-03,26.294620513916016,0.0059450632202024956,0.21642072873956653,NaN,NaN,-0.0752465134486556,0.891788387671113,-0.8877945840358734,10,3,3,0.3,0.3,0.2591282522305846,0.33437476567924024,0.4064969692379236,0.9005801677703857,0.9214058518409729,2025-12-01 05:36:09.362506+00
e0199446-e246-4169-91c3-9641a89b0387,BP,2022-02-04,26.89167022705078,0.02270615439453816,0.22824049399399216,NaN,NaN,-0.03151073199696839,0.9073397573083639,-0.9679741295985878,10,3,3,0.3,0.3,0.2739947072695941,0.3055054392665625,0.42049983367323873,0.9372572302818298,0.975752055644989,2025-12-01 05:36:09.362506+00
ad11d2a7-2114-4146-82e9-2299f94e7d4a,BP,2022-02-07,27.26789093017578,0.013990231917486273,0.2361884773437659,NaN,NaN,-0.078631083201617,0.9202570673078299,-0.9540541116148233,10,1,2,0.1,0.2,0.1294508846476674,0.2080819678492844,0.6624671710655093,0.9329145550727844,0.9651737809181213,2025-12-01 05:36:09.362506+00
a9d12e86-786a-4e24-9c48-46ab9c46229e,BP,2022-02-08,26.834415435791016,-0.015896920502387113,0.20891663711462294,NaN,NaN,0.2955111096613109,0.8708602609112859,-0.9525017915293574,10,6,2,0.6,0.2,0.5177753156982362,0.22226420603692532,0.25996048022061585,0.9091436862945557,0.9616073966026306,2025-12-01 05:36:09.362506+00
e18558e8-be33-4765-9527-350ed9d44b1c,BP,2022-02-09,26.98163604736328,0.005486261175486895,0.21869244094667262,NaN,NaN,-0.17352574905380608,0.8998462045565248,-0.9683197853155434,10,1,3,0.1,0.3,0.13384577771648765,0.3073715267702937,0.5587826764211059,0.9108349084854126,0.9753271341323853,2025-12-01 05:36:09.362506+00
75bd871a-9788-43eb-8bc3-f3f9f7c5eb8f,BP,2022-02-10,27.03887939453125,0.00212156694529142,0.22489791192516595,NaN,NaN,0.1309525040909648,0.9216952137649059,-0.9272190909832716,10,4,2,0.4,0.2,0.32519162688404324,0.19423912279307842,0.48056923449039457,0.9424133896827698,0.9435506463050842,2025-12-01 05:36:09.362506+00
93e990dc-7bc3-45bf-b5a2-8b2291f8160a,BP,2022-02-11,27.177927017211914,0.005142506856581797,0.2450356719673148,NaN,NaN,0.2946958708576858,0.926211909390986,-0.16789674758911133,10,4,0,0.4,0.0,0.3334737030789256,0.0387778322212398,0.6277484782040119,0.9395162463188171,0.22333964705467224,2025-12-01 05:36:09.362506+00
a74e76d5-cb38-4090-82b1-6f98e47e2c61,BP,2022-02-14,26.539981842041016,-0.023472915162620178,0.2185504964895264,NaN,NaN,0.21775519461371004,0.6343546779826283,-0.6559992842376232,10,4,1,0.4,0.1,0.3205559030175209,0.10280070840381086,0.5766433894634246,0.641261100769043,0.67495197057724,2025-12-01 05:36:09.362506+00
4af7309a-ef28-43dc-941c-5d1d18b95d4c,BP,2022-02-15,26.30279541015625,-0.00893694778302545,0.1750089572637339,NaN,NaN,-0.119841611944139,0.8949877629056573,-0.9631152162328362,10,2,3,0.2,0.3,0.18471957966685296,0.30456119161099193,0.5107192393392325,0.9030359387397766,0.9719712138175964,2025-12-01 05:36:09.362506+00
1a556f2d-4b3d-48f4-b6d4-d5aa7a03d5d0,BP,2022-02-16,26.564517974853516,0.00995037069695659,0.13765304348735263,NaN,NaN,0.32074811815151144,0.9134462056681514,0.009727075695991516,7,2,0,0.2857142857142857,0.0,0.3436481218252863,0.022900003673774854,0.6334518944578511,0.9273284077644348,0.04973864555358887,2025-12-01 05:36:09.362506+00
325730d5-985e-4684-a0eb-e5c3367375bc,BP,2022-02-17,26.67853546142578,0.0042920969497808326,0.14978511867609323,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
247c563e-252b-479f-a2aa-2312d45721c8,BP,2022-02-18,26.248905181884766,-0.016103967931905938,0.11399178177265723,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
020fa14e-9601-40da-86c9-f18f87de46e4,BP,2022-02-22,25.662288665771484,-0.022348227937450282,0.057528198409655396,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
1ea2182a-2c9f-45e2-a276-586173adafbb,BP,2022-02-23,25.720121383666992,0.002253607176223804,0.0638555483911738,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
40c61704-417c-4906-916e-46b52f992685,BP,2022-02-24,24.100740432739258,-0.06296163718558834,-0.03511534612619449,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
45f48bbe-de75-477e-8562-fefbd3a5f0a1,BP,2022-02-25,25.38963508605957,0.0534794628786357,-0.0046974400017466555,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
bda91a04-434e-4972-a28a-3ec974731579,RELIANCE.NS,2021-10-01,1148.3138427734375,NaN,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
76c3ad50-ea65-4ad1-9452-2c9506048c06,RELIANCE.NS,2021-10-04,1163.0789794921875,0.012858102174479358,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
c644cd47-8227-4454-8c7f-2eb2d87097bb,RELIANCE.NS,2021-10-05,1187.21728515625,0.020753797540560504,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
d9f0b766-49f1-4a9e-a291-5b728ada208a,RELIANCE.NS,2021-10-06,1164.7626953125,-0.018913631164656386,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
4fcda50c-75c3-4950-ad50-a527ddae0128,RELIANCE.NS,2021-10-07,1170.4730224609375,0.004902566996194402,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
9fb83969-171e-4114-bc96-32017656d250,RELIANCE.NS,2021-10-08,1215.4508056640625,0.03842701398496007,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
fc78fca5-e09a-4ba2-af9d-e836b4e2b60e,RELIANCE.NS,2021-10-11,1206.987548828125,-0.006963059958081663,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
4da1067a-8b9c-47de-909f-bba652ed3666,RELIANCE.NS,2021-10-12,1213.881103515625,0.005711371831625733,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
aec17f41-3b88-47cd-bfde-42440d6035c8,RELIANCE.NS,2021-10-13,1226.234619140625,0.010176874480722908,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
8607a181-6fa7-443f-a54c-a1c77b29989e,RELIANCE.NS,2021-10-14,1228.71435546875,0.0020222364378057467,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
08b233a7-fc02-45de-a8f0-24d46c1460ef,RELIANCE.NS,2021-10-18,1231.9906005859375,0.002666400943885483,NaN,NaN,NaN,,,,0,0,0,,,,,,,,2025-12-01 05:36:09.362506+00
