ticker,date,open,high,low,close,adjusted_close,volume,return_1d,return_30d,return_120d,return_360d
BP,2021-11-09,22.747252670346064,22.81192141653017,22.407741367423384,22.79575538635254,22.79575538635254,7522700,0.006423776765420719,,,
BP,2021-11-10,22.90044704439914,22.97405574898224,22.311578967703486,22.42608070373535,22.42608070373535,8165000,-0.016216820910374685,,,
BP,2021-11-11,22.56511940332569,22.78594551911744,22.393365237720158,22.41790199279785,22.41790199279785,6749100,-0.0003646964017274268,,,
BP,2021-11-12,22.36064984104632,22.52422507890556,22.303398975786312,22.39336395263672,22.39336395263672,6929500,-0.0010945734426448528,0.003702919094372481,,
BP,2021-11-15,22.442437063313907,22.614189656058272,22.148002264358936,22.53240203857422,22.53240203857422,7681100,0.006208896806731312,-0.004847857601416927,,
BP,2021-11-16,22.867728934901763,22.90862352196271,22.59783090017546,22.63054656982422,22.63054656982422,7109500,0.004355706554586725,-0.014932441284532971,,
BP,2021-11-17,22.54875731547943,22.794120140090513,22.3933610158893,22.434255599975586,22.434255599975586,5335100,-0.008673717589762875,-0.012707455470310713,,
BP,2021-11-18,22.115289188253946,22.35247157409093,22.008964812558407,22.31975746154785,22.31975746154785,9157300,-0.005103719083411895,-0.021921628731311982,,
BP,2021-11-19,21.56731357824547,21.681815309046275,21.34648747458471,21.452810287475586,21.452810287475586,12258700,-0.03884214134341868,-0.08075242060048726,,
BP,2021-11-22,21.469168918258593,22.033501795187036,21.444632163620263,21.80449676513672,21.80449676513672,10026500,0.01639349217880559,-0.07306737207100256,,
BP,2021-11-23,22.131642846215623,22.499686318590232,22.131642846215623,22.458791732788086,22.458791732788086,9979100,0.030007340903071,-0.045252588710557595,,
BP,2021-11-24,22.29522104333992,22.65508564655473,22.287042125088547,22.61419105529785,22.61419105529785,7204900,0.0069193091221775305,-0.04161062552223449,,
BP,2021-11-26,21.076592218522563,21.256523756495458,20.823050409598448,21.23198699951172,21.23198699951172,16770400,-0.06112109216758044,-0.10813239956382781,,
BP,2021-11-29,21.665458871835337,21.829034120655262,21.387381884822975,21.41191864013672,21.41191864013672,10096600,0.008474554954707614,-0.11499865192349235,,
BP,2021-11-30,21.32195354848281,21.485528808435834,21.02751870455508,21.23198699951172,21.23198699951172,13760200,-0.008403340384813385,-0.11593739968432681,,
BP,2021-12-01,21.771780682092974,21.886282406772125,21.035693709244146,21.052051544189453,21.052051544189453,9829500,-0.008474734622171853,-0.12783285626506113,,
BP,2021-12-02,21.63274181813024,22.229788743235762,21.4937033435196,22.131643295288086,22.131643295288086,15192600,0.05128202108153257,-0.09132289643535851,,
BP,2021-12-03,22.44243783414998,22.45879411023334,21.88628388811892,22.00896453857422,22.00896453857422,10792200,-0.005543138169951667,-0.07518092783612573,,
BP,2021-12-06,22.614189524399226,22.655084112887693,22.327933644856138,22.35247039794922,22.35247039794922,10104700,0.015607542952461584,-0.06297468405036,,
BP,2021-12-07,22.622371046065158,22.82683933213586,22.458795793220904,22.524227142333984,22.524227142333984,9051800,0.00768401618822967,-0.062130792656825196,,
BP,2021-12-08,22.61418912725957,22.73686977063242,22.458792813670485,22.49150848388672,22.49150848388672,7878100,-0.001452598494967705,-0.06128148783346643,,
BP,2021-12-09,22.205255300814947,22.287042926299797,22.008965935632833,22.21343421936035,22.21343421936035,9527400,-0.0123635222033055,-0.06052572542983137,,
BP,2021-12-10,22.426080911157086,22.45061766623478,22.180719600256808,22.41790199279785,22.41790199279785,8256600,0.009204689892537754,-0.050904832865169225,,
BP,2021-12-13,21.984428175678918,22.05803687925569,21.71453011588715,21.74724578857422,21.74724578857422,8849000,-0.0299161002862397,-0.06554652868248667,,
BP,2021-12-14,21.665458993889466,22.017144688855126,21.649101156921482,21.71453094482422,21.71453094482422,8619800,-0.0015043212399423744,-0.082567098051335,,
BP,2021-12-15,21.681817283502436,21.83721361800405,21.313773743885257,21.77178382873535,21.77178382873535,9290800,0.00263661619293587,-0.03603194973006463,,
BP,2021-12-16,21.984426477512468,22.19707365364527,21.837210641699617,21.861745834350586,21.861745834350586,10366100,0.004132045693770792,-0.00790329294351444,,
BP,2021-12-17,21.869925854089175,21.869925854089175,21.510061264038086,21.510061264038086,21.510061264038086,11410000,-0.016086755969869082,-0.025649995520266367,,
BP,2021-12-20,21.133843302962426,21.15020114111525,20.716727789881276,20.97844696044922,20.97844696044922,28787900,-0.024714681053821796,-0.06815588917112858,,
BP,2021-12-21,21.297416401831626,21.69817403606362,21.28923748358577,21.61638641357422,21.61638641357422,14712800,0.03040927931069981,-0.04564490688496259,,
BP,2021-12-22,21.75542789081539,21.95171727575881,21.550959586503158,21.894466400146484,21.894466400146484,10692100,0.012864314194422466,-0.039537579296259784,,
BP,2021-12-23,22.221612047139693,22.45061707526253,22.03350160973654,22.05803680419922,22.05803680419922,10719400,0.007470855926027031,-0.016411423128198654,,
BP,2021-12-27,21.910822442887547,22.21343463488215,21.657280643144873,22.19707679748535,22.19707679748535,8460600,0.006303371171257899,-0.00985039525034248,,
BP,2021-12-28,22.213432615197945,22.336113264581126,22.00078542828152,22.13982391357422,22.13982391357422,8450300,-0.002579298365882998,-0.0113221059416867,,
BP,2021-12-29,22.1725396819898,22.30339924989784,22.04168011408176,22.07439422607422,22.07439422607422,10909100,-0.0029552939425089297,-0.02032663058807116,,
BP,2021-12-30,22.148004834534728,22.24615029889874,21.820855886603415,21.82903480529785,21.82903480529785,9713800,-0.011115114565026118,-0.035417251724494836,,
BP,2021-12-31,21.714530844723104,21.869927175264195,21.68181673090714,21.77996063232422,21.77996063232422,6484100,-0.002248114651488109,-0.029164995679735406,,
BP,2022-01-03,21.829033198517106,22.475152128126094,21.796317526147476,22.38518714904785,22.38518714904785,9785600,0.027788228222295208,0.0029314694665800722,,
BP,2022-01-04,23.00677393287525,23.472962997710265,22.990417653383226,23.35028076171875,23.35028076171875,15444300,0.043113046419714696,0.08844857381463589,,
BP,2022-01-05,23.661070586788355,23.775572329119356,23.194883138761583,23.203062057495117,23.203062057495117,13507900,-0.006304793750702475,0.06414114058319242,,
BP,2022-01-06,23.734679513791075,23.816467141909662,23.38299380485963,23.562925338745117,23.562925338745117,13366900,0.015509301330931757,0.04916264503869461,,
BP,2022-01-07,23.939143675931387,24.29082932421661,23.783747365300222,24.266292572021484,24.266292572021484,16171800,0.029850590415435585,0.07305596351794308,,
BP,2022-01-10,24.42169152767628,24.50347759058001,24.029111249880252,24.176328659057617,24.176328659057617,10207300,-0.0037073612582909643,0.1386748051236848,,
BP,2022-01-11,24.372618656495987,25.018739178153083,24.26629583595415,24.977846145629883,24.977846145629883,14559100,0.03315298604165773,0.16653937302044564,,
BP,2022-01-12,25.460390751202166,25.681216878506735,25.394960960886284,25.509464263916016,25.509464263916016,19244700,0.021283585269386673,0.2014638226983969,,
BP,2022-01-13,25.68121206529395,25.844787290410753,25.48492273113516,25.533994674682617,25.533994674682617,14885600,0.0009616199898521138,0.2128981643943495,,
BP,2022-01-14,25.869325289724816,26.2291898880555,25.83661117713246,26.204654693603516,26.204654693603516,19625900,0.026265377880174245,0.18403565175761671,,
BP,2022-01-18,26.499090609788777,26.629950185543407,26.090152485594068,26.48273277282715,26.48273277282715,16067600,0.010611781856126212,0.20327027318399904,,
BP,2022-01-19,26.58905675881906,26.695381149999772,25.95929557093142,26.25372886657715,26.25372886657715,14456700,-0.008647291358276021,0.17453366000144044,,
BP,2022-01-20,25.78753892934126,26.147401963531436,25.62396368836819,25.648500442504883,25.648500442504883,12563100,-0.02305304618433701,0.13870723645380356,,
BP,2022-01-21,25.231381787694126,25.419492199019935,24.98601895729754,25.116878509521484,25.116878509521484,17472600,-0.020727213046045745,0.11672716516616144,,
BP,2022-01-24,24.045470065761712,24.52801534439856,23.628354576094136,24.51983642578125,24.51983642578125,20993700,-0.023770552678904933,0.1038291595817602,,
BP,2022-01-25,24.74065968629703,25.746643160305958,24.41351077929848,25.68121337890625,25.68121337890625,17655000,0.0473647920384932,0.14556720727732664,,
BP,2022-01-26,26.180114361509265,26.27826137162952,25.550353312927726,25.76300048828125,25.76300048828125,16620000,0.003184705806859478,0.18465578302411378,,
BP,2022-01-27,26.188292272649605,26.294616629891546,25.46856320198815,25.787534713745117,25.787534713745117,14698700,0.0009523046616803921,0.18757042366101495,,
BP,2022-01-28,25.394959988372534,25.64032286263772,25.067811049321474,25.411317825317383,25.411317825317383,14609200,-0.014589098671274114,0.16716746892270784,,
BP,2022-01-31,25.452210491034293,25.468566766771836,25.14959677033814,25.28863525390625,25.28863525390625,10179000,-0.004827871275881024,0.15675277928495146,,
BP,2022-02-01,25.517642271497284,26.081973607831696,25.41131789104991,25.975650787353516,25.975650787353516,15409100,0.027166967554769217,0.20760468640697427,,
BP,2022-02-02,26.00836163189743,26.196472053695235,25.861145797426758,26.13922119140625,26.13922119140625,11775200,0.006297066641054894,0.24600363605021225,,
BP,2022-02-03,26.229189170582853,26.450015274425013,25.910219171679124,26.294620513916016,26.294620513916016,13173100,0.0059450632202024956,0.21642072873956653,,
BP,2022-02-04,26.760810646965265,27.14520890850107,26.736272330741517,26.89167022705078,26.89167022705078,16951100,0.02270615439453816,0.22824049399399216,,
BP,2022-02-07,26.736272135004956,27.47235921755864,26.629950871921565,27.26789093017578,27.26789093017578,15654900,0.013990231917486273,0.2361884773437659,,
BP,2022-02-08,27.366031037256988,27.44782021282424,26.400940605129676,26.834415435791016,26.834415435791016,19711100,-0.015896920502387113,0.20891663711462294,,
BP,2022-02-09,27.21881688492883,27.562325223372216,26.924382057674045,26.98163604736328,26.98163604736328,17658600,0.005486261175486895,0.21869244094667262,,
BP,2022-02-10,26.989805896995563,27.49688622511418,26.932555043172698,27.03887939453125,27.03887939453125,13024300,0.00212156694529142,0.22489791192516595,,
BP,2022-02-11,27.45600403978694,27.93854936955129,27.11249878127949,27.177927017211914,27.177927017211914,29645900,0.005142506856581797,0.2450356719673148,,
BP,2022-02-14,27.096135781259377,27.120670975068425,26.302797902092973,26.539981842041016,26.539981842041016,20608500,-0.023472915162620178,0.2185504964895264,,
BP,2022-02-15,26.16375693852422,26.41729713033477,25.730283689325777,26.30279541015625,26.30279541015625,19787000,-0.00893694778302545,0.1750089572637339,,
BP,2022-02-16,26.556340616607503,26.98981236222665,26.515444465562595,26.564517974853516,26.564517974853516,15300500,0.00995037069695659,0.13765304348735263,,
BP,2022-02-17,26.835515484855893,26.926399817492484,26.43893188479591,26.67853546142578,26.67853546142578,12509600,0.0042920969497808326,0.14978511867609323,,
BP,2022-02-18,26.513294276207876,26.571129193605646,26.124972990906222,26.248905181884766,26.248905181884766,11377300,-0.016103967931905938,0.11399178177265723,,
BP,2022-02-22,26.248903305771098,26.339786065521846,25.45573450360939,25.662288665771484,25.662288665771484,16344100,-0.022348227937450282,0.057528198409655396,,
BP,2022-02-23,25.786218646881732,25.943200237972885,25.62097627678641,25.720121383666992,25.720121383666992,11924500,0.002253607176223804,0.0638555483911738,,
BP,2022-02-24,24.596470752092195,24.794762564656722,23.555437554216,24.100740432739258,24.100740432739258,39965300,-0.06296163718558834,-0.03511534612619449,,
BP,2022-02-25,24.83606991527736,25.40615979584604,24.745187163217906,25.38963508605957,25.38963508605957,22371600,0.0534794628786357,-0.0046974400017466555,,
RELIANCE.NS,2021-10-01,1138.4173546931033,1155.6395643825463,1135.2550471541776,1148.3138427734375,1148.3138427734375,8958928,,,,
RELIANCE.NS,2021-10-04,1161.645680951927,1171.587662580675,1154.38820045178,1163.0789794921875,1163.0789794921875,10918552,0.012858102174479358,,,
RELIANCE.NS,2021-10-05,1162.6011151090838,1188.4913549848789,1159.0747363088924,1187.21728515625,1187.21728515625,13533634,0.020753797540560504,,,
RELIANCE.NS,2021-10-06,1192.1088663326832,1192.1088663326832,1160.7813766554293,1164.7626953125,1164.7626953125,10258881,-0.018913631164656386,,,
RELIANCE.NS,2021-10-07,1180.7562090449592,1182.4625914537355,1168.3344479778266,1170.4730224609375,1170.4730224609375,6336665,0.004902566996194402,,,
RELIANCE.NS,2021-10-08,1176.3196758612125,1221.4342158935647,1174.6134140323147,1215.4508056640625,1215.4508056640625,15772493,0.03842701398496007,,,
RELIANCE.NS,2021-10-11,1229.1694349795048,1237.6326239992216,1203.6660128198464,1206.987548828125,1206.987548828125,14768666,-0.006963059958081663,,,
RELIANCE.NS,2021-10-12,1203.5069288032655,1220.797380462856,1201.8005463413256,1213.881103515625,1213.881103515625,6682011,0.005711371831625733,,,
RELIANCE.NS,2021-10-13,1218.9771386553036,1237.4051767394146,1214.563508294983,1226.234619140625,1226.234619140625,9959762,0.010176874480722908,,,
RELIANCE.NS,2021-10-14,1228.6916085198675,1236.4723889341724,1222.7081981299596,1228.71435546875,1228.71435546875,8623469,0.0020222364378057467,,,
RELIANCE.NS,2021-10-18,1214.2450907648501,1249.0079672854492,1211.3784935963072,1231.9906005859375,1231.9906005859375,13594479,0.002666400943885483,,,
RELIANCE.NS,2021-10-19,1239.3617971163028,1251.8974138396732,1232.172677010528,1243.024658203125,1243.024658203125,8833409,0.008956283929390185,,,
RELIANCE.NS,2021-10-20,1247.9841503821117,1247.9841503821117,1224.6647967965337,1228.71435546875,1228.71435546875,12710570,-0.011512485001754946,,,
RELIANCE.NS,2021-10-21,1240.9997210618956,1241.2726844412653,1184.4871546113602,1193.2689208984375,1193.2689208984375,20831669,-0.02884757910783109,,,
RELIANCE.NS,2021-10-22,1192.1313848923699,1212.5615152599457,1188.2638017444342,1195.49853515625,1195.49853515625,11027475,0.0018684926916003874,,,
RELIANCE.NS,2021-10-25,1219.4323525860245,1219.4323525860245,1169.3809932455636,1183.850341796875,1183.850341796875,17198417,-0.009743377358344185,,,
RELIANCE.NS,2021-10-26,1190.8119938799573,1214.3815653473446,1184.464511564794,1210.8096923828125,1210.8096923828125,9750178,0.022772600246934838,,,
RELIANCE.NS,2021-10-27,1206.6918395131022,1217.9761316670556,1192.1086379430944,1195.49853515625,1195.49853515625,9896298,-0.012645387068574654,,,
RELIANCE.NS,2021-10-28,1192.131424255356,1200.2989032113676,1178.7086777178667,1182.3941650390625,1182.3941650390625,9886181,-0.010961427163501125,,,
RELIANCE.NS,2021-10-29,1181.2795964610077,1181.2795964610077,1138.3037421282204,1154.0244140625,1154.0244140625,14233025,-0.02399348019078329,,,
RELIANCE.NS,2021-11-01,1154.0242164122978,1163.0107055431893,1134.8454091416836,1154.7294921875,1154.7294921875,15481114,0.0006109733177290799,,,
RELIANCE.NS,2021-11-02,1158.0057208153316,1159.3707786875088,1135.3688922235076,1137.8941650390625,1137.8941650390625,10569130,-0.014579455415609899,,,
RELIANCE.NS,2021-11-03,1140.2826930467033,1146.630174581532,1119.7844438035129,1130.0677490234375,1130.0677490234375,11989430,-0.00687798237840187,,,
RELIANCE.NS,2021-11-04,1134.3222142818038,1139.7596984467234,1132.9800238081948,1137.0068359375,1137.0068359375,1705656,0.006140416731703846,,,
RELIANCE.NS,2021-11-08,1146.3572476973713,1146.63033145871,1117.6915164906068,1138.4173583984375,1138.4173583984375,20337183,0.0012405575906448973,,,
RELIANCE.NS,2021-11-09,1139.805123815544,1150.6798507830363,1131.637644937905,1147.40380859375,1147.40380859375,15682497,0.007893809883534164,,,
RELIANCE.NS,2021-11-10,1145.1286055338035,1163.9205925184515,1139.190689562383,1160.2349853515625,1160.2349853515625,10253470,0.011182790802776177,,,
RELIANCE.NS,2021-11-11,1155.7533749476675,1169.6084350981216,1153.7057882040397,1162.35107421875,1162.35107421875,10722478,0.0018238450778540471,,,
RELIANCE.NS,2021-11-12,1166.1503984605802,1182.4626105860948,1163.465776749054,1179.8917236328125,1179.8917236328125,8712341,0.01509066391653846,,,
RELIANCE.NS,2021-11-15,1183.0312646799675,1184.03237124433,1169.3809275416072,1172.9300537109375,1172.9300537109375,4803269,-0.005900261678622898,,,
RELIANCE.NS,2021-11-16,1170.3136027722971,1171.6559135252794,1135.255016670807,1145.6748046875,1145.6748046875,11337581,-0.023236892035639167,-0.0022981853807175767,,
RELIANCE.NS,2021-11-17,1137.0521803529896,1137.0521803529896,1119.784478533251,1121.1495361328125,1121.1495361328125,10202029,-0.021406832422553923,-0.03605038359276502,,
RELIANCE.NS,2021-11-18,1119.3294522857677,1132.5248489990865,1114.8020873378032,1125.381103515625,1125.381103515625,8505625,0.0037743113174790732,-0.05208497417765168,,
RELIANCE.NS,2021-11-22,1108.4548007788628,1114.3244768150466,1069.733232783756,1075.53466796875,1075.53466796875,24124307,-0.04429293809106771,-0.0766061857087641,,
RELIANCE.NS,2021-11-23,1061.5657022414562,1092.5975959560926,1050.6227346718351,1085.59033203125,1085.59033203125,25326999,0.009349456007300194,-0.07251998875738319,,
RELIANCE.NS,2021-11-24,1082.9287078531017,1096.5335515396243,1066.343532034508,1069.9154052734375,1069.9154052734375,16820296,-0.014439081019156808,-0.11973779581404909,,
RELIANCE.NS,2021-11-25,1079.7436617787243,1138.4401860996381,1072.5316743871786,1134.322265625,1134.322265625,42401936,0.06019808672172733,-0.06020383828621623,,
RELIANCE.NS,2021-11-26,1122.8785658449294,1127.33768989774,1092.7112978197426,1097.761962890625,1097.761962890625,15763138,-0.032230966315582865,-0.09565940213477042,,
RELIANCE.NS,2021-11-29,1109.820013179238,1137.530255730691,1091.6194414696517,1110.9119873046875,1110.9119873046875,24325354,0.011978939750686868,-0.09404613932426598,,
RELIANCE.NS,2021-11-30,1122.9694687396177,1126.564088119279,1086.9552748107687,1094.4857177734375,1094.4857177734375,32172299,-0.014786292450677085,-0.10924315899614012,,
RELIANCE.NS,2021-12-01,1107.044315866843,1125.699825172228,1103.4496957163708,1122.5147705078125,1122.5147705078125,10104610,0.02560933621993322,-0.08886092964188042,,
RELIANCE.NS,2021-12-02,1123.7432731717324,1135.8010837797613,1120.057665060323,1129.7266845703125,1129.7266845703125,12720411,0.0064247832206585365,-0.091147004112205,,
RELIANCE.NS,2021-12-03,1136.8020863205188,1136.8475802217874,1092.028866217897,1095.78271484375,1095.78271484375,19222481,-0.030046178593606476,-0.10818758650727012,,
RELIANCE.NS,2021-12-06,1099.309066908383,1103.404119692969,1072.5315739182363,1075.0113525390625,1075.0113525390625,10332254,-0.01895573093398295,-0.09910387029131407,,
RELIANCE.NS,2021-12-07,1081.1768723394634,1093.8488493527543,1073.8284038337267,1083.7703857421875,1083.7703857421875,11235122,0.008147851817971175,-0.09345737040109359,,
RELIANCE.NS,2021-12-08,1102.9947640848918,1106.4982760975693,1094.8955253046402,1100.2646484375,1100.2646484375,8744178,0.015219333276039748,-0.07060494929832661,,
RELIANCE.NS,2021-12-09,1107.9543482561612,1126.1093048249602,1103.404235637729,1117.71435546875,1117.71435546875,13213547,0.015859554386329355,-0.07688684481114083,,
RELIANCE.NS,2021-12-10,1110.343003210938,1122.0596079618992,1105.8383850496557,1118.851806640625,1118.851806640625,8364414,0.0010176581935354978,-0.06411277493167933,,
RELIANCE.NS,2021-12-13,1125.4723509045855,1125.7453143246432,1093.8489128488443,1096.4197998046875,1096.4197998046875,12901733,-0.020049131353052085,-0.07271210208613865,,
RELIANCE.NS,2021-12-14,1082.9285853235253,1094.758924705155,1079.925506579218,1082.996826171875,1082.996826171875,12991523,-0.012242549464359986,-0.061547734194450254,,
RELIANCE.NS,2021-12-15,1084.7486582787296,1094.3039423247055,1074.3288697386265,1079.8345947265625,1079.8345947265625,9366969,-0.0029198898546085594,-0.06485925748640742,,
RELIANCE.NS,2021-12-16,1094.6222331236886,1099.0813569765323,1077.7640971670983,1093.80322265625,1093.80322265625,9761279,0.012935895921379226,-0.03874784117668706,,
RELIANCE.NS,2021-12-17,1091.1415595298965,1095.6689246022736,1055.6277943848347,1064.932861328125,1064.932861328125,21049821,-0.026394474554586433,-0.0576380378535708,,
RELIANCE.NS,2021-12-20,1054.6494737766875,1054.6494737766875,1022.4573675126571,1036.2215576171875,1036.2215576171875,14325846,-0.026960670248385776,-0.08864087280285493,,
RELIANCE.NS,2021-12-21,1051.6919782743073,1067.4581418231853,1042.9785726603923,1051.646484375,1051.646484375,12836561,0.014885741996414792,-0.07622061749436915,,
RELIANCE.NS,2021-12-22,1057.8573860824001,1079.2430094666254,1056.5379426212896,1076.6038818359375,1076.6038818359375,17658543,0.023731736692649053,-0.06170445507286959,,
RELIANCE.NS,2021-12-23,1080.1984810516549,1082.9285964305648,1072.9411209146308,1076.2171630859375,1076.2171630859375,9072401,-0.00035920244810982993,-0.07241448786356564,,
RELIANCE.NS,2021-12-24,1078.3785179602155,1088.3887407376528,1063.6133400712515,1079.652587890625,1079.652587890625,7886494,0.0031921297322901054,-0.07114759745347077,,
RELIANCE.NS,2021-12-27,1074.5336166000147,1082.0185663686743,1068.413724480792,1078.4921875,1078.4921875,4017223,-0.0010747905424763893,-0.08593969607703467,,
RELIANCE.NS,2021-12-28,1080.926608302519,1094.2357415301187,1079.7663934022717,1091.3009033203125,1091.3009033203125,6374613,0.011876503111259318,-0.06959421845519709,,
RELIANCE.NS,2021-12-29,1087.9338625439977,1100.674201497558,1083.8841830224792,1093.16650390625,1093.16650390625,15425312,0.0017095198769296882,-0.045831767065500295,,
RELIANCE.NS,2021-12-30,1092.0288372228872,1094.2811463385967,1067.276183900113,1073.4188232421875,1073.4188232421875,29333171,-0.01806465949468583,-0.042573012209649375,,
RELIANCE.NS,2021-12-31,1079.7436806997002,1084.7032384928461,1073.8285101886943,1077.536865234375,1077.536865234375,9477290,0.003836379522160094,-0.04251380988341402,,
RELIANCE.NS,2022-01-03,1076.1034905748938,1095.6462506930534,1075.4437086416906,1093.7806396484375,1093.7806396484375,5421611,0.015074912922379946,0.01696455932391916,,
RELIANCE.NS,2022-01-04,1099.2636517956478,1119.7846517979926,1093.848914455948,1118.465087890625,1118.465087890625,10847728,0.02256800618643373,0.030282837723750733,,
RELIANCE.NS,2022-01-05,1120.2396140596422,1127.0647821675334,1107.021469888781,1123.6976318359375,1123.6976318359375,11643813,0.0046783256821907315,0.05026773733457457,,
RELIANCE.NS,2022-01-06,1115.3255331004264,1116.5996031111947,1096.123976548564,1099.53662109375,1099.53662109375,14447422,-0.021501345253092996,-0.03066645660180478,,
RELIANCE.NS,2022-01-07,1106.11137689842,1118.4421482661342,1097.284116906681,1108.4091796875,1108.4091796875,13112115,0.00806936160518612,0.009699021424315779,,
RELIANCE.NS,2022-01-10,1115.6895654128748,1117.9646215781718,1099.3318598320666,1109.3193359375,1109.3193359375,9246731,0.0008211374162894192,-0.001433643155702713,,
RELIANCE.NS,2022-01-11,1108.409307707792,1126.1319502273575,1107.9542483452858,1117.3048095703125,1117.3048095703125,16205164,0.0071985346095710945,0.020849145334940422,,
RELIANCE.NS,2022-01-12,1124.4711644227355,1148.8826135216357,1121.6045672988503,1147.1307373046875,1147.1307373046875,14800442,0.026694530873670352,0.021929303242699483,,
RELIANCE.NS,2022-01-13,1147.199063341914,1156.185552589028,1141.3521345231045,1153.5919189453125,1153.5919189453125,11856712,0.00563247189749827,0.02112478593357925,,
RELIANCE.NS,2022-01-14,1153.4553940360954,1168.1522095010407,1149.2919803342058,1155.275390625,1155.275390625,19930176,0.0014593303334047292,0.05429240211161135,,
RELIANCE.NS,2022-01-17,1154.8205993720844,1167.105878804206,1154.3655399895374,1161.304443359375,1161.304443359375,8036453,0.005218714761259902,0.08027179491313974,,
RELIANCE.NS,2022-01-18,1162.4421119945257,1165.9001302656584,1144.6966001621126,1147.449462890625,1147.449462890625,6215029,-0.011930532555848083,0.058756982093424615,,
RELIANCE.NS,2022-01-19,1151.1803655784236,1156.6404758295853,1141.6250823732196,1147.3582763671875,1147.3582763671875,9755485,-7.94688797951526e-05,0.04280209129373169,,
RELIANCE.NS,2022-01-20,1137.5529609143537,1142.0575796806486,1117.0545865844654,1127.2696533203125,1127.2696533203125,16494486,-0.017508587736413395,0.008548962268231097,,
RELIANCE.NS,2022-01-21,1115.6895591579548,1138.5538554378697,1115.6895591579548,1127.4515380859375,1127.4515380859375,13338594,0.0001613498288446369,0.007686211341190408,,
RELIANCE.NS,2022-01-24,1126.1547030087693,1139.6914253053906,1071.5988501296624,1081.97314453125,1081.97314453125,21868937,-0.04033733780867932,-0.013176207941530182,,
